Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
Volumetric efficiency weighting factor versus cooling temperature;ip_eff_tco_fac;INSY_Temperature_COR_VOL_EFF: ""Temperature_COR_VOL_EFF"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;8;8;10;;3;0;0;;-;0.00390625;-0;$197940;Air mass (predicted) for calculation of basic fuel injection;;mg/stk;0.021194781415;-0;10;0;0;0;3;eRom;0;$197668;eHiLo;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$1976F2;eByte;0x-1;0
Volumetric efficiency weighting factor versus intake manifold gas temperature;ip_eff_tia_im_fac;INSY_Temperature_COR_VOL_EFF: ""Temperature_COR_VOL_EFF"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;8;8;10;;3;0;0;;-;0.00390625;-0;$197980;Air mass (predicted) for calculation of basic fuel injection;;mg/stk;0.021194781415;-0;10;0;0;0;3;eRom;0;$197668;eHiLo;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$1976F2;eByte;0x-1;0
Filter constant for volumetric efficiency correction;ip_crlc_eff_vol_temp_cor;INSY_Temperature_COR_VOL_EFF: ""Temperature_COR_VOL_EFF"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;8;1;10;;3;0;0;;-;0.00390625;-0;$197924;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$1976F2;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Standard intake air temperature;ip_tia_im_stnd;INSY_Temperature_COR_VOL_EFF: ""Temperature_COR_VOL_EFF"";eZweiInv;eViewText;eBars;eByte;0;0;0;0;0;0;4;4;10;;3;0;0;;°C;0.75;-48;$197B72;Air mass (predicted) for calculation of basic fuel injection;;mg/stk;0.021194781415;-0;10;0;0;0;3;eRom;0;$19742A;eHiLo;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$19749E;eByte;0x-1;0
Filtering factor for TPS_SP_MDL_BAS_COR;c_crlc_tps_sp_mdl_bas_cor;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.00390625;-0;$197C9D;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
pressure quotient threshold;c_pq_sp_max;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.000015258789;-0;$197D58;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
engine speed threshold for closing throttle at engine shut off;c_tps_close_n_thd;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;rpm;32;-0;$197D94;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
"maximum throttle position set point at ignition key off; Typical value 5 TPS";c_tps_sp_igk_off;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;°TPS;0.007294146371;-0;$197DA2;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
default logical variable enabled for reduced throttle area filter;lc_ar_red_fil_ena;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197DC3;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
default logical variable enabled for throttle position setpoint filter;lc_tps_fil_ena;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197DD7;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
flag to enable manual throttle position setting;lc_tps_sp_man_ena;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197DD8;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Logical variable for using PUT_PRED for the PUT_IVS calculation;lc_put_ivs_put_pred;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197DD6;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
throttle position setpoint for AT(! inverse IP_AR_RED_THR__TPS_SEG !);ip_tps_sp_mdl_bas_at;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;16;1;10;;3;0;0;;°TPS;0.007294146371;-0;$197B98;Reduced area at the throttle;;cm²;0.000894069657;-0;10;0;0;0;3;eRom;0;$197628;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
throttle position setpoint for MT(! inverse IP_AR_RED_THR__TPS_SEG !);ip_tps_sp_mdl_bas_mt;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;16;1;10;;3;0;0;;°TPS;0.007294146371;-0;$197BB8;Reduced area at the throttle;;cm²;0.000894069657;-0;10;0;0;0;3;eRom;0;$197628;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
correlation constant for the moving mean value calculation of AR_RED_SP;ip_crlc_ar_red_sp;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;8;1;10;;3;0;0;;-;0.00390625;-0;$19791C;setpoint of the pressure quotient;;-;0.000015258789;-0;10;0;0;0;3;eRom;0;$197535;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Manual throttle position setpoint;ip_tps_sp_man;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;12;8;10;;3;0;0;;°TPS;0.007294146371;-0;$1A5FA8;global degree of activation of the accelerator pedal (low resolution);;%;0.390625;-0;10;0;0;0;3;eRom;0;$1977C1;eByte;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$197707;eByte;0x-1;0
PUT difference to basic charge air pressure to activate wide open throttle;ip_put_dif_pq_sp_1;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;6;6;10;;3;0;0;;hPa;0.082917524987;-0;$1A5F60;Ambient pressure (measured or adapted);;hPa;0.082917524987;-0;10;0;0;0;3;eRom;0;$1973DC;eHiLo;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$197489;eByte;0x-1;0
Hysteresis in setpoint of manifold pressure  in charger;c_map_sp_hys_chrg;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;hPa;0.082917524987;-0;$197D12;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum throttle position setpoint at ignition key on for TC1;ip_tps_sp_mdl_max;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;4;8;10;;3;0;0;;°TPS;0.007294146371;-0;$197BD8;MAF setpoint output for inverse air path;;mg/stk;0.021194781415;-0;10;0;0;0;3;eRom;0;$197458;eHiLo;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$197707;eByte;0x-1;0
maximum throttle position setpoint at ignition key on for non TCI and A/T;ip_tps_sp_mdl_max_pv_at;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;12;8;10;;3;0;0;;°TPS;0.007294146371;-0;$1A6068;global degree of activation of the accelerator pedal (low resolution);;%;0.390625;-0;10;0;0;0;3;eRom;0;$1977C1;eByte;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$197707;eByte;0x-1;0
maximum throttle position setpoint at ignition key on for non TCI and A/T;ip_tps_sp_mdl_max_pv_mt;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eZweiInv;eView3d;eBars;eHiLo;0;0;0;0;0;0;12;8;10;;3;0;0;;°TPS;0.007294146371;-0;$1A6128;global degree of activation of the accelerator pedal (low resolution);;%;0.390625;-0;10;0;0;0;3;eRom;0;$1977C1;eByte;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$197707;eByte;0x-1;0
Filter constant for filtered PQ_SP for INSY controller.;ip_crlc_pq_sp_ar_red_put;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;4;1;10;;3;0;0;;-;0.000015258789;-0;$197938;Pressure quotient at the throttle;;-;0.000015258789;-0;10;0;0;0;3;eRom;0;$197506;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum MAF_SP_RATIO dependent on N_32 and PV_AV;ip_maf_sp_ratio_max;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;12;8;10;;3;0;0;;-;0.000015258789;-0;$1A5E40;global degree of activation of the accelerator pedal (low resolution);;%;0.390625;-0;10;0;0;0;3;eRom;0;$197575;eByte;0x-1;0;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$197480;eByte;0x-1;0
The logical constant which is used for the calculation of the TPS_SP_MDL through the PI Controller;lc_tps_sp_mdl_pi_ctl;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197DD9;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
I controller gain for the TPS_SP_MDL calculation;ip_i_ctl_tps_sp_mdl;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;8;6;10;;3;0;0;;°TPS/hPa;0.000015258789;-0;$1A5D20;Difference between the MAP_SP and MAP as an input to the controller;;hPa;0.082916258488;-0.000041870756;10;0;0;0;3;eRom;0;$197692;eHiLo;0x-1;0;Engine speed- resolution 1rpm;;rpm;1;-0;10;0;0;0;3;eRom;0;$19775C;eHiLo;0x-1;0
P controller gain for the TPS_SP_MDL calculation;ip_p_ctl_tps_sp_mdl;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;8;6;10;;3;0;0;;°TPS/hPa;0.000015258789;-0;$1A5F00;Difference between the MAP_SP and MAP as an input to the controller;;hPa;0.082916258488;-0.000041870756;10;0;0;0;3;eRom;0;$197692;eHiLo;0x-1;0;Engine speed- resolution 1rpm;;rpm;1;-0;10;0;0;0;3;eRom;0;$19775C;eHiLo;0x-1;0
Constant to define the difference MAP_DIF_TPS_SP_CTL when the throttle should be opened to the maximum;c_map_dif_tps_sp_max_open;INSY_THR_Position_SP_CLC: ""THR_Position_SP_CLC"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;hPa;0.082916348766;-0;$197CF2;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Threshold for detecting raising MAF_MMV;c_maf_mmv_hys;INSY_Mass_air_flow_variables: ""Mass_air_flow_variables"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;mg/stk;0.021194458022;-0;$197CE6;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Filtering constant for MAF moving mean value calculation;c_crlc_maf_mmv_dif;INSY_Mass_air_flow_variables: ""Mass_air_flow_variables"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.00390625;-0;$197C94;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Conversion table for maf value;id_maf_tab;INSY_Acquisition_MAF: ""Acquisition_MAF"";eZweiInv;eViewText;eBars;eHiLo;0;0;0;0;0;0;16;16;10;;3;0;0;;kg/h;0.015625;-0;$1A3970;;;-;1;-0;10;0;0;0;3;eRom;0;$1A3950;eHiLo;0x-1;0;;;-;1;-0;10;0;0;0;3;eRom;0;$1A3930;eHiLo;0x-1;0
Maximum change limitation of the Ambient pressure;c_amp_lgrd_max;INSY_Det_of_Air_pressures: ""Det_of_Air_pressures"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;hPa/100ms;0.082917647059;-0;$197C3C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Correlation constant for MAP_MES_MMV;c_crlc_map_mes_mmv;INSY_Det_of_Air_pressures: ""Det_of_Air_pressures"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.00390625;-0;$197C96;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Filter constant for pressure upstream throttle calculation;c_crlc_put_mmv;INSY_Det_of_Air_pressures: ""Det_of_Air_pressures"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.00390625;-0;$197C9C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Correlation constant for VP_AMP_MMV calculation;c_crlc_vp_amp_mmv;INSY_Det_of_Air_pressures: ""Det_of_Air_pressures"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;0.00390625;-0;$197C9E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Conversion characteristic for MAP_MES;ip_map_mes;INSY_Det_of_Air_pressures: ""Det_of_Air_pressures"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;2;1;10;;3;0;0;;hPa;0.082917524987;-0;$197A76;Mean value Voltage of the intake manifold pressure sensor (for diagnosis);;V;0.000152587891;-0;10;0;0;0;3;eRom;0;$1975F2;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Conversion characteristic for AMP_MES;ip_amp_mes;INSY_Det_of_Air_pressures: ""Det_of_Air_pressures"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;2;1;10;;3;0;0;;hPa;0.082917524987;-0;$197868;Measured sensor voltage at ECU input pin for AMP;;V;0.000152587891;-0;10;0;0;0;3;eRom;0;$1975E2;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Conversion characteristic for PUT_MES;ip_put_mes;INSY_Det_of_Air_pressures: ""Det_of_Air_pressures"";eEindim;eViewText;eBars;eHiLo;0;0;0;0;0;0;2;1;10;;3;0;0;;hPa;0.082917524987;-0;$197B06;Mean value Voltage of the pressure upstream throttle;;V;0.000152587891;-0;10;0;0;0;3;eRom;0;$1975F8;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Weight factor for AMP sensor at pressure sensor adjustment;c_fac_amp_mes_adj_ofs;INSY_Det_of_Air_pressures: ""Det_of_Air_pressures"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197CC1;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Weight factor for PUT sensor at pressure sensor adjustment;c_fac_put_mes_adj_ofs;INSY_Det_of_Air_pressures: ""Det_of_Air_pressures"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197CC8;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Weight factor for MAP sensor at pressure sensor adjustment;c_fac_map_mes_adj_ofs;INSY_Det_of_Air_pressures: ""Det_of_Air_pressures"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197CC4;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Increment debounce counter;c_abc_inc_amp;INSY_AMP_sensor_diag: ""AMP_sensor_diag"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197C18;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum value of debounce counter;c_abc_max_amp;INSY_AMP_sensor_diag: ""AMP_sensor_diag"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197C1E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
AMP maximum threshold for error detection;c_vp_amp_max_diag;INSY_AMP_sensor_diag__AI: ""AMP_sensor_diag__AI"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;V;0.000152587891;-0;$197DA8;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
AMP minimum threshold for error detection;c_vp_amp_min_diag;INSY_AMP_sensor_diag__AI: ""AMP_sensor_diag__AI"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;V;0.000152587891;-0;$197DAA;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
engine speed threshold for detection of mass air flow signal line shorted to ground or broken;c_n_min_maf_diag;INSY_MAF_sensor_diag: ""MAF_sensor_diag"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;rpm;32;-0;$197D31;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
threshold value VP_MAF to detect short circuit in signal wire to VB;c_vp_maf_max_diag;INSY_MAF_sensor_diag: ""MAF_sensor_diag"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;V;0.000152587891;-0;$197DAC;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
threshold value VP_MAF to detect short circuit in signal wire to earth or wire break;c_vp_maf_min_diag;INSY_MAF_sensor_diag: ""MAF_sensor_diag"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;V;0.000152587891;-0;$197DAE;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Anti-bounce increment value for SCP;c_abc_inc_maf_scp;INSY_MAF_sensor_diag: ""MAF_sensor_diag"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197C1D;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Anti-bounce increment value for SCG OC;c_abc_inc_maf_scg_oc;INSY_MAF_sensor_diag: ""MAF_sensor_diag"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197C1C;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Anti-bounce maximum value for SCG OC;c_abc_max_maf_scg_oc;INSY_MAF_sensor_diag: ""MAF_sensor_diag"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197C22;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Anti-bounce maximum value for SCP;c_abc_max_maf_scp;INSY_MAF_sensor_diag: ""MAF_sensor_diag"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197C23;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Throttle position threshold for detection of mass air flow signal line shorted to ground or broken;c_tps_min_maf_diag_scg_oc;INSY_MAF_sensor_diag: ""MAF_sensor_diag"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;°TPS;0.007294146371;-0;$197D9E;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Time after starting to activate the MAF diagnosis;c_t_dly_maf_diag;INSY_MAF_sensor_diag__AI: ""MAF_sensor_diag__AI"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.1;-0;$197D81;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Delay time after LV_IGK = 0  > 1 for MAF diagnosis inhibition;c_t_dly_igk_maf_diag;INSY_MAF_sensor_diag__AI: ""MAF_sensor_diag__AI"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.01;-0;$197D80;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Increment debounce counter;c_abc_inc_el_map;INSY_MAP_sensor_diag: ""MAP_sensor_diag"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197C19;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum value debounce counter;c_abc_max_el_map;INSY_MAP_sensor_diag: ""MAP_sensor_diag"";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;3;0;0;;-;1;-0;$197C1F;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Time after LV_ST for determination of 'OC' MAP sensor ground line;c_t_st_map_diag;INSY_MAP_sensor_diag: ""MAP_sensor_diag"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;s;0.01;-0;$197D86;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
VP_MAP threshold for ground line open circuit error detection on MAP;c_vp_map_max_oc_diag;INSY_MAP_sensor_diag: ""MAP_sensor_diag"";eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;3;0;0;;V;0.000152587891;-0;$197DB2;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum TPS position to perform MAP ground line open circuit detection;ip_tps_max_map_diag;INSY_MAP_sensor_diag: ""MAP_sensor_diag"";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;6;1;10;;3;0;0;;°TPS;0.46862745098;-0;$197B92;Engine speed- resolution 32rpm;;rpm;32;-0;10;0;0;0;3;eRom;0;$1974AC;eByte;0x-1;0;-;;-;1;0;16;1;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
